app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,runp2p_success,runhybrid_success,succeeded,simfreq
GEMM_16,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,4948,,,,,,,True,,False,False,True,False,,,1.65562,,0.827809,,3:51.82,0:01.96,,,90.638286561,"149920 OP, 30.30 GOPS","76032 OP, 15.37 GOPS","84384 OP, 17.05 GOPS",,"65536 OP, 13.24 GOPS","2144 OP, 0.43 GOPS",,20,0,28,56,40,40,200,200,20,0,28,56,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.52kHz
GEMM_17,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,2769,,,,,,,True,,False,False,True,False,,,22.4196,,5.91694,,2:30.08,0:00.98,,,75.200438739,"3460480 OP, 1249.72 GOPS","2882432 OP, 1040.96 GOPS","1609088 OP, 581.11 GOPS",,"1851392 OP, 668.61 GOPS","616832 OP, 222.76 GOPS",,7,32,11,21,40,40,200,200,7,0,11,53,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.83kHz
GEMM_18,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,2584,,,,,,,True,,False,False,True,False,,,12.6811,,6.34056,,5:16.77,0:01.81,,,141.357642179,"3316544 OP, 1283.49 GOPS","2759168 OP, 1067.79 GOPS","1989440 OP, 769.91 GOPS",,"1327104 OP, 513.59 GOPS","1398976 OP, 541.40 GOPS",,20,40,28,44,40,40,200,200,20,0,28,84,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.43kHz
GEMM_19,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,46130,,,,,,,True,,False,False,True,False,,,5.68272,,1.42068,,2:13.52,0:06.40,,,60.312699013,"18079328 OP, 391.92 GOPS","15013200 OP, 325.45 GOPS","7777888 OP, 168.61 GOPS",,"10301440 OP, 223.31 GOPS","5643328 OP, 122.34 GOPS",,5,15,7,15,40,40,200,200,5,0,7,30,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,7.21kHz
GEMM_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,66605,,,,,,,True,,False,False,True,False,,,3.9358,,0.98395,,2:04.50,0:06.02,,,40.216301478,"37217792 OP, 558.78 GOPS","28614912 OP, 429.62 GOPS","21063168 OP, 316.24 GOPS",,"16154624 OP, 242.54 GOPS","5725184 OP, 85.96 GOPS",,3,9,6,9,40,40,200,200,3,0,6,18,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,11.06kHz
GEMM_20,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,16595,,,,,,,True,,False,False,True,False,,,15.7966,,3.94914,,3:27.45,0:06.02,,,100.482192902,"32023712 OP, 1929.72 GOPS","27246416 OP, 1641.84 GOPS","14189344 OP, 855.04 GOPS",,"17834368 OP, 1074.68 GOPS","6467712 OP, 389.74 GOPS",,5,29,9,31,40,40,200,200,5,0,9,60,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.76kHz
GEMM_21,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,8968,,,,,,,True,,False,False,True,False,,,21.9233,,7.30776,,10:52.72,0:07.81,,,328.6296426,"48427832 OP, 5400.07 GOPS","41261888 OP, 4601.01 GOPS","21283624 OP, 2373.29 GOPS",,"27144208 OP, 3026.79 GOPS","9701176 OP, 1081.75 GOPS",,15,40,27,149,40,40,200,200,15,0,27,189,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.15kHz
GEMM_22,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,34183,,,,,,,True,,False,False,True,False,,,5.75163,,1.91721,,4:19.59,0:14.41,,,148.900305013,"39487232 OP, 1155.17 GOPS","32997632 OP, 965.32 GOPS","23037696 OP, 673.95 GOPS",,"16449536 OP, 481.22 GOPS","16366336 OP, 478.79 GOPS",,15,36,21,33,40,40,200,200,15,0,21,69,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.37kHz
GEMM_23,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,149039,,,,,,,True,,False,False,True,False,,,1.7589,,0.439724,,2:04.69,0:16.91,,,60.010603263,"49640192 OP, 333.07 GOPS","40636160 OP, 272.65 GOPS","23608064 OP, 158.40 GOPS",,"26032128 OP, 174.67 GOPS","16719872 OP, 112.18 GOPS",,3,11,5,22,40,40,200,200,3,0,5,33,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,8.81kHz
GEMM_24,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,75824,,,,,,,True,,False,False,True,False,,,2.59295,,0.864317,,4:33.33,0:30.69,,,164.582297203,"76049280 OP, 1002.97 GOPS","62543232 OP, 824.85 GOPS","35411712 OP, 467.03 GOPS",,"40637568 OP, 535.95 GOPS","25079424 OP, 330.76 GOPS",,9,33,15,69,40,40,200,200,9,0,15,102,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.47kHz
GEMM_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,67385,,,,,,,True,,False,False,True,False,,,3.89024,,0.972561,,2:26.29,0:07.38,,,44.625447893,"24861440 OP, 368.95 GOPS","20535040 OP, 304.74 GOPS","15358720 OP, 227.92 GOPS",,"9502720 OP, 141.02 GOPS","10900224 OP, 161.76 GOPS",,5,12,7,9,40,40,200,200,5,0,7,21,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,9.13kHz
GEMM_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,66698,,,,,,,True,,False,False,True,False,,,3.93031,,0.982578,,1:58.98,0:06.21,,,43.917622813,"18408960 OP, 276.00 GOPS","15081728 OP, 226.12 GOPS","9594368 OP, 143.85 GOPS",,"8814592 OP, 132.16 GOPS","6904832 OP, 103.52 GOPS",,4,11,6,9,40,40,200,200,4,0,6,20,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,10.74kHz
GEMM_6,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,18204,,,,,,,True,,False,False,True,False,,,14.4004,,3.60009,,2:24.07,0:04.67,,,70.45742765,"25959168 OP, 1426.01 GOPS","20469504 OP, 1124.45 GOPS","12786432 OP, 702.40 GOPS",,"13172736 OP, 723.62 GOPS","3511040 OP, 192.87 GOPS",,7,32,11,21,40,40,200,200,7,0,11,53,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.9kHz
GEMM_7,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,17251,,,,,,,True,,False,False,True,False,,,0.879253,,0.237436,,1:39.72,0:01.49,,,31.256799982,"364416 OP, 21.12 GOPS","287296 OP, 16.65 GOPS","141184 OP, 8.18 GOPS",,"223232 OP, 12.94 GOPS","52480 OP, 3.04 GOPS",,3,0,5,18,40,40,200,200,3,0,5,18,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,11.58kHz
GEMM_8,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,2241,,,,,,,True,,False,False,True,False,,,5.99732,,1.82776,,1:42.06,0:00.58,,,40.750160466,"552064 OP, 246.35 GOPS","442176 OP, 197.31 GOPS","304256 OP, 135.77 GOPS",,"247808 OP, 110.58 GOPS","143872 OP, 64.20 GOPS",,3,9,5,9,40,40,200,200,3,0,5,18,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.86kHz
GEMM_9,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,8629,,,,,,,True,,False,False,True,False,,,7.59485,,1.89871,,1:37.01,0:01.05,,,33.183738697,"4694272 OP, 544.01 GOPS","3862144 OP, 447.58 GOPS","2490624 OP, 288.63 GOPS",,"2203648 OP, 255.38 GOPS","1031168 OP, 119.50 GOPS",,3,9,6,9,40,40,200,200,3,0,6,18,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,8.22kHz
IfTest_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,88,,,,,,,True,,False,False,True,False,,,0.0,,2.90909,,0:54.27,0:00.55,,,16.222098004,"1372 OP, 15.59 GOPS","1372 OP, 15.59 GOPS","216 OP, 2.45 GOPS",,"1156 OP, 13.14 GOPS","220 OP, 2.50 GOPS",,2,0,2,7,40,40,200,200,2,0,2,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.16kHz
InitSort_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,562,,,,,,,True,,False,False,True,False,,,3.18861,,3.64413,,0:59.99,0:00.65,,,15.465178974,"3488 OP, 6.21 GOPS","3488 OP, 6.21 GOPS","2464 OP, 4.38 GOPS",,"1024 OP, 1.82 GOPS","3488 OP, 6.21 GOPS",,1,9,2,2,40,40,200,200,1,0,2,9,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.86kHz
InitSort_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,118,,,,,,,True,,False,False,True,False,,,0.0,,2.16949,,0:46.58,0:00.51,,,15.596591305,"4422 OP, 37.47 GOPS","4422 OP, 37.47 GOPS","326 OP, 2.76 GOPS",,"4096 OP, 34.71 GOPS","326 OP, 2.76 GOPS",,1,5,2,4,40,40,200,200,1,0,2,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.23kHz
InitSort_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,109,,,,,,,True,,False,False,True,False,,,0.0,,4.69725,,1:16.38,0:00.59,,,20.712623611,"8844 OP, 81.14 GOPS","8844 OP, 81.14 GOPS","652 OP, 5.98 GOPS",,"8192 OP, 75.16 GOPS","652 OP, 5.98 GOPS",,2,10,4,8,40,40,200,200,2,0,4,14,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.18kHz
InitSort_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,109,,,,,,,True,,False,False,True,False,,,0.0,,4.69725,,1:42.58,0:00.56,,,35.901609858,"13650 OP, 125.23 GOPS","13650 OP, 125.23 GOPS","978 OP, 8.97 GOPS",,"12672 OP, 116.26 GOPS","978 OP, 8.97 GOPS",,3,19,6,14,40,40,200,200,3,0,6,31,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.19kHz
InitSort_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,186,,,,,,,True,,False,False,True,False,,,0.0,,2.75269,,1:09.91,0:00.57,,,17.318845718,"17542 OP, 94.31 GOPS","17542 OP, 94.31 GOPS","1158 OP, 6.23 GOPS",,"16384 OP, 88.09 GOPS","1158 OP, 6.23 GOPS",,1,7,4,8,40,40,200,200,1,0,4,11,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.33kHz
Kmeans_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,141298,,,,,,,True,,False,False,True,False,,,0.927628,,0.115954,,2:49.40,0:20.28,,,71.726453628,"84313984 OP, 596.71 GOPS","69465472 OP, 491.62 GOPS","57582464 OP, 407.52 GOPS",,"26731520 OP, 189.19 GOPS","32072064 OP, 226.98 GOPS",,3,7,12,24,40,40,200,200,3,0,12,31,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.97kHz
Kmeans_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,2151343,,,,,,,True,,False,False,True,False,,,0.0609257,,0.00761571,,2:28.44,3:59.63,,,66.510982875,"85170816 OP, 39.59 GOPS","70339584 OP, 32.70 GOPS","44638592 OP, 20.75 GOPS",,"40532224 OP, 18.84 GOPS","19194624 OP, 8.92 GOPS",,3,0,11,29,40,40,200,200,3,0,11,29,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,8.98kHz
Kmeans_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,72185,,,,,,,True,,False,False,True,False,,,1.81578,,0.226972,,4:02.42,0:21.62,,,101.636004042,"76515200 OP, 1059.99 GOPS","64746880 OP, 896.96 GOPS","48604032 OP, 673.33 GOPS",,"27911168 OP, 386.66 GOPS","30433664 OP, 421.61 GOPS",,3,10,17,35,40,40,200,200,3,0,17,45,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.34kHz
Kmeans_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,141049,,,,,,,True,,False,False,True,False,,,0.929266,,0.116158,,3:20.02,0:28.27,,,83.826247976,"83413888 OP, 591.38 GOPS","69601664 OP, 493.46 GOPS","55125888 OP, 390.83 GOPS",,"28288000 OP, 200.55 GOPS","31163776 OP, 220.94 GOPS",,3,10,13,29,40,40,200,200,3,0,13,39,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,4.99kHz
Kmeans_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,184894,,,,,,,True,,False,False,True,False,,,0.708903,,0.0886129,,3:56.34,0:45.47,,,95.660640096,"99587456 OP, 538.62 GOPS","82613120 OP, 446.81 GOPS","64291200 OP, 347.72 GOPS",,"35296256 OP, 190.90 GOPS","32427904 OP, 175.39 GOPS",,3,7,15,35,40,40,200,200,3,0,15,42,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,4.07kHz
